pdbid,pose,rmsd,head,pll
3ge7,3ge7_11,4.830,-3.582152,nan
3ge7,3ge7_140,0.610,-0.968398,nan
3ge7,3ge7_191,0.680,-1.101460,nan
3ge7,3ge7_24,0.780,-0.577909,nan
3ge7,3ge7_262,0.890,-1.134996,nan
3ge7,3ge7_324,3.030,-4.536511,nan
3ge7,3ge7_404,5.810,-2.376150,nan
3ge7,3ge7_411,5.360,-2.212177,nan
3ge7,3ge7_415,1.890,-2.388580,nan
3ge7,3ge7_424,5.970,-3.030605,nan
3ge7,3ge7_426,2.840,-1.797022,nan
3ge7,3ge7_431,1.390,-2.237065,nan
3ge7,3ge7_443,1.690,-1.950983,nan
3ge7,3ge7_448,6.620,-2.148395,nan
3ge7,3ge7_451,5.530,-2.500912,nan
3ge7,3ge7_456,2.240,-1.867675,nan
3ge7,3ge7_460,3.990,-2.302855,nan
3ge7,3ge7_465,2.340,-2.231040,nan
3ge7,3ge7_469,3.570,-2.720241,nan
3ge7,3ge7_470,2.550,-2.599313,nan
3ge7,3ge7_480,3.480,-2.103839,nan
3ge7,3ge7_485,1.650,-2.947267,nan
3ge7,3ge7_488,1.700,-2.244692,nan
3ge7,3ge7_490,5.840,-2.509643,nan
3ge7,3ge7_491,1.560,-2.050872,nan
3ge7,3ge7_498,6.310,-3.047563,nan
3ge7,3ge7_523,4.940,-4.111311,nan
3ge7,3ge7_533,3.980,-3.331056,nan
3ge7,3ge7_536,4.030,-2.653144,nan
3ge7,3ge7_547,4.410,-3.258885,nan
3ge7,3ge7_552,4.380,-6.229287,nan
3ge7,3ge7_556,6.480,-5.738389,nan
3ge7,3ge7_561,4.010,-3.648775,nan
3ge7,3ge7_562,6.520,-3.959260,nan
3ge7,3ge7_567,2.820,-4.023329,nan
3ge7,3ge7_571,7.370,-7.801727,nan
3ge7,3ge7_572,3.600,-3.856422,nan
3ge7,3ge7_573,6.740,-6.475591,nan
3ge7,3ge7_574,4.190,-4.948201,nan
3ge7,3ge7_579,1.790,-2.367643,nan
3ge7,3ge7_582,6.030,-5.745322,nan
3ge7,3ge7_583,5.480,-3.873323,nan
3ge7,3ge7_587,3.050,-4.400565,nan
3ge7,3ge7_589,6.360,-6.596427,nan
3ge7,3ge7_590,6.780,-5.801897,nan
3ge7,3ge7_594,7.070,-4.639601,nan
3ge7,3ge7_598,5.910,-4.850704,nan
3ge7,3ge7_599,5.770,-5.409485,nan
3ge7,3ge7_600,7.650,-5.768440,nan
3ge7,3ge7_637,4.500,-3.707216,nan
3ge7,3ge7_638,4.210,-2.852407,nan
3ge7,3ge7_641,2.760,-2.524407,nan
3ge7,3ge7_644,1.720,-2.336147,nan
3ge7,3ge7_651,2.060,-1.867770,nan
3ge7,3ge7_655,5.680,-4.208044,nan
3ge7,3ge7_658,4.500,-2.766893,nan
3ge7,3ge7_659,3.340,-3.408092,nan
3ge7,3ge7_666,3.670,-2.813188,nan
3ge7,3ge7_667,6.630,-2.584491,nan
3ge7,3ge7_674,7.000,-2.035172,nan
3ge7,3ge7_676,2.840,-3.558337,nan
3ge7,3ge7_683,2.740,-2.775881,nan
3ge7,3ge7_684,2.270,-1.504281,nan
3ge7,3ge7_685,5.980,-1.558027,nan
3ge7,3ge7_688,2.860,-2.409213,nan
3ge7,3ge7_717,0.780,-0.735171,nan
3ge7,3ge7_718,1.000,-0.735397,nan
3ge7,3ge7_791,1.300,-1.800520,nan
3ge7,3ge7_794,1.030,-1.016171,nan
3ge7,3ge7_795,0.990,-1.023458,nan
3ge7,3ge7_824,0.330,-0.656175,nan
3ge7,3ge7_895,0.910,-1.193851,nan
3ge7,3ge7_898,0.690,-1.024486,nan
3gnw,3gnw_134,3.550,-3.292000,nan
3gnw,3gnw_136,4.150,-4.257392,nan
3gnw,3gnw_155,5.150,-2.411691,nan
3gnw,3gnw_179,6.010,-4.252542,nan
3gnw,3gnw_201,4.900,-2.393424,nan
3gnw,3gnw_205,7.080,-7.344553,nan
3gnw,3gnw_216,5.350,-3.111108,nan
3gnw,3gnw_218,5.750,-4.124188,nan
3gnw,3gnw_219,9.690,-8.573105,nan
3gnw,3gnw_220,7.900,-8.310625,nan
3gnw,3gnw_225,9.160,-8.562831,nan
3gnw,3gnw_226,9.990,-8.563667,nan
3gnw,3gnw_236,4.990,-4.130590,nan
3gnw,3gnw_241,7.390,-7.134496,nan
3gnw,3gnw_254,1.250,-1.516410,nan
3gnw,3gnw_259,5.400,-4.200295,nan
3gnw,3gnw_261,6.370,-6.163556,nan
3gnw,3gnw_266,8.060,-8.370374,nan
3gnw,3gnw_271,5.250,-4.657884,nan
3gnw,3gnw_273,9.070,-8.568719,nan
3gnw,3gnw_276,4.830,-2.014725,nan
3gnw,3gnw_277,8.850,-8.507926,nan
3gnw,3gnw_278,5.320,-3.331348,nan
3gnw,3gnw_279,9.430,-8.569592,nan
3gnw,3gnw_284,9.650,-8.563923,nan
3gnw,3gnw_294,0.710,-1.059163,nan
3gnw,3gnw_299,8.110,-8.404860,nan
3gnw,3gnw_302,2.350,-2.503814,nan
3gnw,3gnw_310,9.620,-8.570547,nan
3gnw,3gnw_315,2.190,-2.032139,nan
3gnw,3gnw_316,7.210,-6.775397,nan
3gnw,3gnw_322,6.740,-6.483200,nan
3gnw,3gnw_323,6.030,-5.189598,nan
3gnw,3gnw_325,5.330,-5.055117,nan
3gnw,3gnw_335,8.130,-8.421462,nan
3gnw,3gnw_337,6.900,-6.295785,nan
3gnw,3gnw_343,8.190,-8.234375,nan
3gnw,3gnw_381,6.490,-5.369874,nan
3gnw,3gnw_387,6.600,-6.043750,nan
3gnw,3gnw_402,3.650,-3.551955,nan
3gnw,3gnw_41,4.940,-2.017328,nan
3gnw,3gnw_411,3.970,-2.805312,nan
3gnw,3gnw_417,4.550,-4.967875,nan
3gnw,3gnw_423,4.080,-3.950349,nan
3gnw,3gnw_440,3.940,-2.026994,nan
3gnw,3gnw_448,2.940,-2.910493,nan
3gnw,3gnw_463,4.710,-2.903069,nan
3gnw,3gnw_49,6.210,-4.882899,nan
3gnw,3gnw_493,2.980,-2.310427,nan
3gnw,3gnw_498,5.170,-3.909842,nan
3gnw,3gnw_516,2.930,-2.946100,nan
3gnw,3gnw_527,4.890,-4.411744,nan
3gnw,3gnw_535,8.130,-8.073994,nan
3gnw,3gnw_545,7.970,-6.334217,nan
3gnw,3gnw_549,8.450,-8.410259,nan
3gnw,3gnw_552,7.720,-7.018767,nan
3gnw,3gnw_555,3.870,-2.568553,nan
3gnw,3gnw_569,9.680,-8.489827,nan
3gnw,3gnw_580,6.280,-6.844918,nan
3gnw,3gnw_581,9.790,-8.574715,nan
3gnw,3gnw_586,8.260,-7.539462,nan
3gnw,3gnw_587,3.680,-3.948127,nan
3gnw,3gnw_597,8.430,-7.491263,nan
3gnw,3gnw_634,3.510,-3.582501,nan
3gnw,3gnw_636,7.320,-7.071313,nan
3gnw,3gnw_639,8.530,-8.187972,nan
3gnw,3gnw_649,5.700,-5.541222,nan
3gnw,3gnw_659,9.970,-8.040092,nan
3gnw,3gnw_662,5.690,-4.735245,nan
3gnw,3gnw_667,7.240,-6.753224,nan
3gnw,3gnw_668,6.040,-5.066601,nan
3gnw,3gnw_694,7.650,-8.474579,nan
3gnw,3gnw_700,7.800,-8.015980,nan
3gnw,3gnw_708,0.710,-0.955458,nan
3gnw,3gnw_712,0.630,-1.304054,nan
3gnw,3gnw_714,0.910,-1.358066,nan
3gnw,3gnw_718,0.960,-1.379555,nan
3gnw,3gnw_722,1.530,-1.729592,nan
3gnw,3gnw_729,2.210,-2.382593,nan
3gnw,3gnw_745,2.750,-2.332743,nan
3gnw,3gnw_779,2.450,-3.114675,nan
3gnw,3gnw_802,0.700,-1.069034,nan
3gnw,3gnw_842,1.280,-1.391998,nan
3gnw,3gnw_847,1.840,-1.833911,nan
3gnw,3gnw_848,1.260,-1.260394,nan
3gnw,3gnw_857,1.380,-1.011779,nan
3gnw,3gnw_867,1.190,-1.092499,nan
3gnw,3gnw_868,3.520,-3.177048,nan
3gnw,3gnw_87,1.440,-1.577686,nan
3gnw,3gnw_873,3.170,-2.429570,nan
3gnw,3gnw_876,2.860,-2.380525,nan
3gnw,3gnw_877,1.720,-1.493952,nan
3gnw,3gnw_939,1.430,-1.170323,nan
3gnw,3gnw_94,3.960,-3.951877,nan
3gnw,3gnw_95,4.310,-2.995566,nan
3gnw,3gnw_950,0.790,-1.179700,nan
3gnw,3gnw_959,2.540,-2.394973,nan
3gnw,3gnw_961,0.810,-1.194463,nan
3gnw,3gnw_965,0.710,-0.962595,nan
3gnw,3gnw_982,0.850,-1.118372,nan
3gr2,3gr2_102,8.600,-6.626894,nan
3gr2,3gr2_118,8.070,-7.234802,nan
3gr2,3gr2_12,4.920,-2.006639,nan
3gr2,3gr2_122,5.420,-3.571898,nan
3gr2,3gr2_132,7.320,-6.464943,nan
3gr2,3gr2_151,7.870,-6.726304,nan
3gr2,3gr2_186,8.050,-7.361637,nan
3gr2,3gr2_187,8.310,-7.080222,nan
3gr2,3gr2_205,3.990,-3.810961,nan
3gr2,3gr2_220,4.350,-4.173851,nan
3gr2,3gr2_226,8.260,-6.247933,nan
3gr2,3gr2_239,5.730,-3.787854,nan
3gr2,3gr2_254,6.940,-6.031849,nan
3gr2,3gr2_262,2.400,-0.783019,nan
3gr2,3gr2_277,5.210,-3.723957,nan
3gr2,3gr2_279,7.040,-5.799621,nan
3gr2,3gr2_337,1.940,-0.290028,nan
3gr2,3gr2_409,1.940,-0.970614,nan
3gr2,3gr2_410,1.300,-0.215602,nan
3gr2,3gr2_415,5.580,-4.546430,nan
3gr2,3gr2_421,6.670,-5.137230,nan
3gr2,3gr2_424,1.680,-0.716258,nan
3gr2,3gr2_446,2.420,-1.293615,nan
3gr2,3gr2_449,2.700,-1.332312,nan
3gr2,3gr2_451,2.280,-0.413620,nan
3gr2,3gr2_458,1.840,-1.059090,nan
3gr2,3gr2_460,2.940,-2.050950,nan
3gr2,3gr2_466,3.550,-3.208865,nan
3gr2,3gr2_474,1.220,-1.160556,nan
3gr2,3gr2_476,1.570,-1.072905,nan
3gr2,3gr2_493,2.750,-1.091741,nan
3gr2,3gr2_526,7.220,-5.041863,nan
3gr2,3gr2_540,6.590,-4.896796,nan
3gr2,3gr2_541,6.190,-5.383706,nan
3gr2,3gr2_545,2.140,-0.735368,nan
3gr2,3gr2_560,5.130,-4.846395,nan
3gr2,3gr2_568,7.090,-6.836204,nan
3gr2,3gr2_580,4.140,-3.131012,nan
3gr2,3gr2_581,6.400,-4.506481,nan
3gr2,3gr2_585,5.020,-2.351217,nan
3gr2,3gr2_592,4.580,-2.115523,nan
3gr2,3gr2_624,7.140,-4.490278,nan
3gr2,3gr2_663,6.660,-5.305363,nan
3gr2,3gr2_665,7.350,-5.188049,nan
3gr2,3gr2_669,6.540,-4.456311,nan
3gr2,3gr2_684,4.060,-2.590709,nan
3gr2,3gr2_686,6.560,-5.082625,nan
3gr2,3gr2_701,1.320,-1.022353,nan
3gr2,3gr2_717,4.000,-2.530151,nan
3gr2,3gr2_722,5.860,-4.443427,nan
3gr2,3gr2_732,3.930,-2.810723,nan
3gr2,3gr2_735,4.070,-2.575778,nan
3gr2,3gr2_737,4.150,-1.926630,nan
3gr2,3gr2_738,3.970,-1.998197,nan
3gr2,3gr2_742,8.670,-7.720270,nan
3gr2,3gr2_743,8.510,-7.790592,nan
3gr2,3gr2_745,3.520,-2.960516,nan
3gr2,3gr2_747,6.700,-5.475644,nan
3gr2,3gr2_756,4.590,-2.911669,nan
3gr2,3gr2_758,7.430,-6.517468,nan
3gr2,3gr2_761,3.700,-3.388633,nan
3gr2,3gr2_762,8.090,-7.295029,nan
3gr2,3gr2_764,2.950,-2.457273,nan
3gr2,3gr2_765,3.990,-2.775569,nan
3gr2,3gr2_766,5.660,-3.872067,nan
3gr2,3gr2_771,5.680,-4.091169,nan
3gr2,3gr2_776,4.020,-3.693612,nan
3gr2,3gr2_779,7.660,-6.635385,nan
3gr2,3gr2_783,8.440,-7.037098,nan
3gr2,3gr2_786,7.320,-6.853240,nan
3gr2,3gr2_820,2.590,-1.597755,nan
3gr2,3gr2_835,1.920,-0.355193,nan
3gr2,3gr2_841,6.290,-5.501010,nan
3gr2,3gr2_853,4.000,-3.663814,nan
3gr2,3gr2_858,4.680,-4.100057,nan
3gr2,3gr2_867,3.790,-2.234411,nan
3gr2,3gr2_872,2.260,-1.530191,nan
3gr2,3gr2_879,5.030,-4.772418,nan
3gr2,3gr2_973,1.500,-0.650951,nan
3gr2,3gr2_978,8.560,-8.116940,nan
3gv9,3gv9_102,4.010,-2.048614,nan
3gv9,3gv9_124,1.210,-0.836996,nan
3gv9,3gv9_227,9.320,-8.263763,nan
3gv9,3gv9_24,6.580,-6.087923,nan
3gv9,3gv9_242,9.020,-6.621515,nan
3gv9,3gv9_247,8.640,-6.290951,nan
3gv9,3gv9_256,9.140,-6.875354,nan
3gv9,3gv9_258,2.990,-1.095371,nan
3gv9,3gv9_259,9.340,-8.218850,nan
3gv9,3gv9_263,9.630,-8.259556,nan
3gv9,3gv9_266,9.190,-6.806283,nan
3gv9,3gv9_277,8.220,-8.009330,nan
3gv9,3gv9_281,9.380,-7.706793,nan
3gv9,3gv9_285,9.750,-8.082899,nan
3gv9,3gv9_293,9.070,-6.779275,nan
3gv9,3gv9_298,9.630,-8.176311,nan
3gv9,3gv9_30,0.640,-0.771461,nan
3gv9,3gv9_300,8.680,-6.538363,nan
3gv9,3gv9_304,3.840,-2.476304,nan
3gv9,3gv9_305,8.300,-8.369987,nan
3gv9,3gv9_306,7.290,-7.483423,nan
3gv9,3gv9_307,8.560,-8.101397,nan
3gv9,3gv9_312,7.480,-7.475773,nan
3gv9,3gv9_315,8.710,-8.146490,nan
3gv9,3gv9_318,8.470,-8.449054,nan
3gv9,3gv9_324,2.340,-1.960003,nan
3gv9,3gv9_328,7.560,-7.604417,nan
3gv9,3gv9_335,7.970,-8.225232,nan
3gv9,3gv9_340,7.490,-7.418111,nan
3gv9,3gv9_350,3.310,-1.788616,nan
3gv9,3gv9_355,7.660,-7.516648,nan
3gv9,3gv9_370,0.840,-0.569033,nan
3gv9,3gv9_379,8.980,-8.309995,nan
3gv9,3gv9_385,8.470,-8.451868,nan
3gv9,3gv9_397,7.690,-8.139057,nan
3gv9,3gv9_398,8.320,-8.367047,nan
3gv9,3gv9_399,7.500,-7.438196,nan
3gv9,3gv9_407,2.490,-0.992727,nan
3gv9,3gv9_432,3.200,-3.312585,nan
3gv9,3gv9_453,6.040,-5.859045,nan
3gv9,3gv9_462,0.920,-0.639060,nan
3gv9,3gv9_467,6.390,-6.354527,nan
3gv9,3gv9_47,0.750,-0.764700,nan
3gv9,3gv9_479,6.310,-7.146648,nan
3gv9,3gv9_480,3.930,-1.804291,nan
3gv9,3gv9_489,2.970,-2.481987,nan
3gv9,3gv9_491,0.920,-0.470275,nan
3gv9,3gv9_505,5.170,-4.553775,nan
3gv9,3gv9_509,2.470,-2.349372,nan
3gv9,3gv9_537,2.040,-2.290440,nan
3gv9,3gv9_540,3.640,-0.780033,nan
3gv9,3gv9_545,4.830,-4.503695,nan
3gv9,3gv9_556,5.900,-6.295766,nan
3gv9,3gv9_559,4.170,-2.032422,nan
3gv9,3gv9_561,5.700,-5.189079,nan
3gv9,3gv9_563,4.600,-3.238885,nan
3gv9,3gv9_564,6.620,-6.040172,nan
3gv9,3gv9_565,4.820,-3.841464,nan
3gv9,3gv9_579,1.800,-1.456801,nan
3gv9,3gv9_59,0.590,-0.912933,nan
3gv9,3gv9_592,6.210,-6.301551,nan
3gv9,3gv9_6,0.600,-0.343573,nan
3gv9,3gv9_604,5.680,-3.375362,nan
3gv9,3gv9_605,5.200,-3.619985,nan
3gv9,3gv9_62,2.460,-2.017344,nan
3gv9,3gv9_623,5.070,-2.871306,nan
3gv9,3gv9_626,1.980,-1.209832,nan
3gv9,3gv9_630,4.460,-3.214013,nan
3gv9,3gv9_639,1.330,-0.836605,nan
3gv9,3gv9_642,4.600,-1.914501,nan
3gv9,3gv9_658,3.240,-2.861814,nan
3gv9,3gv9_660,2.010,-0.754887,nan
3gv9,3gv9_661,3.940,-2.652584,nan
3gv9,3gv9_670,3.920,-2.900019,nan
3gv9,3gv9_674,4.380,-2.431431,nan
3gv9,3gv9_685,5.150,-3.651775,nan
3gv9,3gv9_688,5.900,-3.998364,nan
3gv9,3gv9_697,1.170,-0.458727,nan
3gv9,3gv9_7,0.590,-0.564392,nan
3gv9,3gv9_700,4.610,-4.444385,nan
3gv9,3gv9_756,2.870,-1.346823,nan
3gv9,3gv9_759,5.050,-3.275403,nan
3gv9,3gv9_76,1.260,-0.822859,nan
3gv9,3gv9_760,2.360,-0.960841,nan
3gv9,3gv9_761,1.230,-0.720090,nan
3gv9,3gv9_765,6.800,-6.516558,nan
3gv9,3gv9_767,7.390,-7.092284,nan
3gv9,3gv9_786,3.280,-2.373747,nan
3gv9,3gv9_810,6.140,-6.595845,nan
3gv9,3gv9_826,1.760,-0.647313,nan
3gv9,3gv9_83,1.020,-0.852142,nan
3gv9,3gv9_835,1.860,-1.682371,nan
3gv9,3gv9_84,0.860,-0.813614,nan
3gv9,3gv9_85,0.700,-0.646433,nan
3gv9,3gv9_858,4.470,-2.621066,nan
3gv9,3gv9_875,5.970,-5.640903,nan
3gv9,3gv9_96,3.810,-2.138995,nan
3gv9,3gv9_98,6.650,-7.120323,nan
3gv9,3gv9_990,6.010,-5.640903,nan
3gy4,3gy4_121,2.800,-1.155671,nan
3gy4,3gy4_14,0.640,-0.323168,nan
3gy4,3gy4_184,0.340,-0.452762,nan
3gy4,3gy4_236,0.630,-0.484092,nan
3gy4,3gy4_251,1.050,-0.629181,nan
3gy4,3gy4_259,2.450,-0.561175,nan
3gy4,3gy4_269,0.620,-0.334697,nan
3gy4,3gy4_284,0.900,-0.576155,nan
3gy4,3gy4_39,0.500,-0.491043,nan
3gy4,3gy4_413,2.580,-0.711287,nan
3gy4,3gy4_415,2.670,-1.161738,nan
3gy4,3gy4_423,3.030,-1.725978,nan
3gy4,3gy4_424,0.810,-0.704382,nan
3gy4,3gy4_430,0.950,-0.306804,nan
3gy4,3gy4_437,1.300,-1.211679,nan
3gy4,3gy4_452,1.580,-1.095559,nan
3gy4,3gy4_460,0.900,-0.435345,nan
3gy4,3gy4_466,2.650,-1.011534,nan
3gy4,3gy4_483,3.070,-1.961927,nan
3gy4,3gy4_496,1.880,-0.680855,nan
3gy4,3gy4_497,1.380,-0.986413,nan
3gy4,3gy4_517,3.160,-1.840372,nan
3gy4,3gy4_525,1.020,-1.109414,nan
3gy4,3gy4_528,4.000,-3.114412,nan
3gy4,3gy4_531,4.050,-3.531195,nan
3gy4,3gy4_54,0.680,-0.423137,nan
3gy4,3gy4_550,4.170,-3.573624,nan
3gy4,3gy4_557,2.770,-1.534679,nan
3gy4,3gy4_561,3.650,-3.076158,nan
3gy4,3gy4_565,1.620,-1.333685,nan
3gy4,3gy4_570,4.140,-3.625283,nan
3gy4,3gy4_573,4.730,-3.946960,nan
3gy4,3gy4_590,3.220,-2.509747,nan
3gy4,3gy4_591,3.460,-2.185189,nan
3gy4,3gy4_593,4.110,-3.578380,nan
3gy4,3gy4_596,2.810,-1.850418,nan
3gy4,3gy4_598,3.090,-1.467202,nan
3gy4,3gy4_599,3.100,-1.493693,nan
3gy4,3gy4_633,2.330,-2.373929,nan
3gy4,3gy4_638,2.560,-2.563295,nan
3gy4,3gy4_643,2.470,-1.362313,nan
3gy4,3gy4_648,1.550,-1.925785,nan
3gy4,3gy4_669,1.320,-1.048865,nan
3gy4,3gy4_685,1.940,-2.167004,nan
3gy4,3gy4_686,3.100,-3.036915,nan
3ivg,3ivg_10,1.580,-0.351133,nan
3ivg,3ivg_107,6.360,-6.290516,nan
3ivg,3ivg_108,5.410,-4.067534,nan
3ivg,3ivg_14,1.660,-0.858337,nan
3ivg,3ivg_150,6.210,-6.561244,nan
3ivg,3ivg_161,6.610,-6.723235,nan
3ivg,3ivg_209,0.970,-0.575619,nan
3ivg,3ivg_218,0.910,-0.709046,nan
3ivg,3ivg_236,2.090,-1.061495,nan
3ivg,3ivg_250,0.820,-0.881644,nan
3ivg,3ivg_252,0.800,-0.623282,nan
3ivg,3ivg_253,1.010,-0.531538,nan
3ivg,3ivg_255,0.830,-0.590747,nan
3ivg,3ivg_262,1.830,-0.900254,nan
3ivg,3ivg_275,0.930,-0.857224,nan
3ivg,3ivg_276,1.050,-0.703721,nan
3ivg,3ivg_291,7.380,-8.359438,nan
3ivg,3ivg_313,4.040,-1.337742,nan
3ivg,3ivg_330,3.900,-1.129400,nan
3ivg,3ivg_40,7.250,-7.493675,nan
3ivg,3ivg_410,3.390,-1.762131,nan
3ivg,3ivg_438,2.240,-1.855319,nan
3ivg,3ivg_44,6.120,-3.748815,nan
3ivg,3ivg_440,2.660,-1.974348,nan
3ivg,3ivg_45,6.900,-7.241246,nan
3ivg,3ivg_471,2.730,-2.058718,nan
3ivg,3ivg_479,3.440,-2.788166,nan
3ivg,3ivg_48,6.210,-6.311014,nan
3ivg,3ivg_483,1.980,-1.866227,nan
3ivg,3ivg_494,5.930,-2.774437,nan
3ivg,3ivg_497,2.000,-2.372304,nan
3ivg,3ivg_518,4.790,-3.859410,nan
3ivg,3ivg_531,5.080,-1.772730,nan
3ivg,3ivg_542,7.020,-7.290957,nan
3ivg,3ivg_545,2.890,-1.340536,nan
3ivg,3ivg_548,3.420,-1.898329,nan
3ivg,3ivg_55,7.590,-7.805793,nan
3ivg,3ivg_550,4.400,-2.695222,nan
3ivg,3ivg_573,5.950,-5.105712,nan
3ivg,3ivg_590,3.120,-1.217334,nan
3ivg,3ivg_60,5.290,-4.364518,nan
3ivg,3ivg_608,4.810,-2.135324,nan
3ivg,3ivg_624,7.380,-7.712402,nan
3ivg,3ivg_635,7.290,-5.908978,nan
3ivg,3ivg_640,6.660,-5.746894,nan
3ivg,3ivg_659,3.670,-2.283711,nan
3ivg,3ivg_699,5.060,-4.566346,nan
3ivg,3ivg_701,3.750,-1.899691,nan
3ivg,3ivg_703,3.700,-1.176875,nan
3ivg,3ivg_705,0.960,-0.694347,nan
3ivg,3ivg_706,0.670,-1.013240,nan
3ivg,3ivg_710,7.520,-7.462697,nan
3ivg,3ivg_713,0.710,-0.816929,nan
3ivg,3ivg_731,2.950,-0.834499,nan
3ivg,3ivg_733,2.260,-1.452028,nan
3ivg,3ivg_753,4.740,-1.737824,nan
3ivg,3ivg_761,2.150,-0.730225,nan
3ivg,3ivg_769,4.780,-3.605601,nan
3ivg,3ivg_770,2.590,-1.648716,nan
3ivg,3ivg_776,7.940,-8.006948,nan
3ivg,3ivg_779,3.350,-2.021248,nan
3ivg,3ivg_788,8.660,-8.530167,nan
3ivg,3ivg_793,6.110,-4.371947,nan
3ivg,3ivg_794,7.310,-6.564764,nan
3ivg,3ivg_80,1.820,-1.055209,nan
3ivg,3ivg_837,2.780,-2.408716,nan
3ivg,3ivg_849,6.530,-6.366253,nan
3ivg,3ivg_860,3.930,-3.752164,nan
3ivg,3ivg_862,4.790,-3.424445,nan
3ivg,3ivg_866,4.830,-2.356642,nan
3ivg,3ivg_899,8.900,-8.556184,nan
3ivg,3ivg_9,1.320,-1.204237,nan
3ivg,3ivg_91,4.300,-1.534818,nan
3ivg,3ivg_915,9.920,-8.570629,nan
3ivg,3ivg_924,6.350,-6.373119,nan
3ivg,3ivg_926,5.050,-2.076880,nan
3ivg,3ivg_940,7.310,-6.833141,nan
3ivg,3ivg_946,5.860,-4.077222,nan
3ivg,3ivg_952,8.850,-8.464471,nan
3ivg,3ivg_954,5.150,-2.648334,nan
3ivg,3ivg_961,8.910,-8.390488,nan
3ivg,3ivg_98,5.900,-5.304787,nan
3ivg,3ivg_983,9.270,-8.551946,nan
3ivg,3ivg_989,4.600,-1.267256,nan
3ivg,3ivg_993,1.160,-0.752640,nan
3jvr,3jvr_137,8.980,-1.832047,nan
3jvr,3jvr_154,9.120,-2.429979,nan
3jvr,3jvr_162,9.090,-2.203768,nan
3jvr,3jvr_168,9.430,-2.244215,nan
3jvr,3jvr_171,9.570,-5.587572,nan
3jvr,3jvr_187,7.350,-3.046087,nan
3jvr,3jvr_195,8.650,-3.552955,nan
3jvr,3jvr_210,7.290,-4.076540,nan
3jvr,3jvr_225,8.480,-4.298873,nan
3jvr,3jvr_229,6.000,-3.570758,nan
3jvr,3jvr_246,7.040,-2.999849,nan
3jvr,3jvr_275,8.970,-2.969857,nan
3jvr,3jvr_290,8.610,-2.528919,nan
3jvr,3jvr_297,8.500,-3.658769,nan
3jvr,3jvr_329,9.540,-4.618485,nan
3jvr,3jvr_330,9.120,-2.193925,nan
3jvr,3jvr_332,9.450,-3.405564,nan
3jvr,3jvr_34,9.180,-2.173584,nan
3jvr,3jvr_349,5.670,-2.920148,nan
3jvr,3jvr_355,6.440,-2.960252,nan
3jvr,3jvr_394,6.850,-2.276374,nan
3jvr,3jvr_404,5.860,-2.265291,nan
3jvr,3jvr_435,6.560,-3.705947,nan
3jvr,3jvr_441,2.620,-1.843481,nan
3jvr,3jvr_444,1.990,-1.821043,nan
3jvr,3jvr_446,2.090,-2.938793,nan
3jvr,3jvr_451,3.780,-2.475467,nan
3jvr,3jvr_452,4.610,-3.480768,nan
3jvr,3jvr_457,7.720,-2.485912,nan
3jvr,3jvr_459,4.230,-2.173229,nan
3jvr,3jvr_464,5.660,-3.791141,nan
3jvr,3jvr_468,5.480,-2.974645,nan
3jvr,3jvr_470,4.090,-6.135742,nan
3jvr,3jvr_471,5.370,-2.105297,nan
3jvr,3jvr_478,1.440,-0.993408,nan
3jvr,3jvr_484,4.510,-5.543429,nan
3jvr,3jvr_486,1.780,-1.481488,nan
3jvr,3jvr_500,4.890,-4.050151,nan
3jvr,3jvr_505,2.290,-2.694326,nan
3jvr,3jvr_509,1.740,-2.997712,nan
3jvr,3jvr_515,2.150,-2.299344,nan
3jvr,3jvr_523,5.120,-8.322262,nan
3jvr,3jvr_550,8.990,-8.560801,nan
3jvr,3jvr_554,5.840,-7.324485,nan
3jvr,3jvr_562,4.650,-6.062222,nan
3jvr,3jvr_567,3.180,-3.091989,nan
3jvr,3jvr_579,5.060,-3.208397,nan
3jvr,3jvr_580,2.060,-2.447545,nan
3jvr,3jvr_589,6.500,-6.995956,nan
3jvr,3jvr_590,4.430,-5.766765,nan
3jvr,3jvr_592,7.650,-8.412064,nan
3jvr,3jvr_596,2.160,-2.524946,nan
3jvr,3jvr_600,6.790,-8.528237,nan
3jvr,3jvr_603,1.310,-2.147737,nan
3jvr,3jvr_604,4.520,-2.708647,nan
3jvr,3jvr_610,6.850,-2.255788,nan
3jvr,3jvr_623,9.580,-2.071927,nan
3jvr,3jvr_627,3.910,-2.226194,nan
3jvr,3jvr_647,2.250,-1.345564,nan
3jvr,3jvr_650,7.430,-1.563850,nan
3jvr,3jvr_662,6.910,-2.090048,nan
3jvr,3jvr_673,1.680,-1.706649,nan
3jvr,3jvr_688,1.760,-2.725465,nan
3jvr,3jvr_689,4.400,-6.898319,nan
3jvr,3jvr_697,7.410,-2.128429,nan
3jvr,3jvr_699,2.070,-2.165548,nan
3jvr,3jvr_703,0.430,-0.942097,nan
3jvr,3jvr_716,0.990,-1.470985,nan
3jvr,3jvr_726,0.850,-1.497063,nan
3jvr,3jvr_732,0.910,-0.904873,nan
3jvr,3jvr_739,2.630,-1.404718,nan
3jvr,3jvr_740,3.650,-1.411744,nan
3jvr,3jvr_742,2.400,-1.264001,nan
3jvr,3jvr_750,6.830,-1.525214,nan
3jvr,3jvr_752,6.850,-1.844640,nan
3jvr,3jvr_755,0.470,-0.846239,nan
3jvr,3jvr_782,1.260,-1.518045,nan
